seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,condition_number
4000,10.0,0.0001,240,6379,40.0,144.15,551.5920631885529,0.03753296966018896,176.4250625892773
4000,10.0,0.0001,250,6727,34.8,127.92,584.210774898529,0.031569731451506246,226.36404362579614
4000,10.0,0.0001,260,7317,59.0,119.01,627.2713069915771,0.022767146117722487,184.97181215429472
4000,10.0,0.0001,270,7803,48.6,131.13,667.1783010959625,0.03147676941727823,28.64619057072696
4000,10.0,0.0001,280,8111,30.8,276.94,716.2952539920807,0.017973438580124877,151.0845716113709
4000,10.0,0.0001,290,8627,51.6,499.97,796.0083088874817,0.012273290480646763,94.35818300607875
2000,10.0,0.0001,10,185,18.5,31.74,16.576990127563477,0.049373624121995696,13.198146566973847
2000,10.0,0.0001,20,520,33.5,94.17,45.252047061920166,0.05173650644720825,35.254219288665944
2000,10.0,0.0001,30,788,26.8,85.9,70.75774002075195,0.01842786656722544,15.067893906679473
2000,10.0,0.0001,40,1133,34.5,58.12,96.16943097114563,0.03498856350070551,7.3256492204681045
2000,10.0,0.0001,50,1336,20.3,153.17,124.87181997299194,0.028038661671737245,5.727253772349801
2000,10.0,0.0001,60,1783,44.7,38.84,150.84841012954712,0.03707583211597129,11.571520645456214
2000,10.0,0.0001,70,2090,30.7,38.99,171.1762969493866,0.01706366207957827,6.259205984270972
2000,10.0,0.0001,80,2479,38.9,42.5,195.47613406181335,0.019837551580447286,9.0218817244032
2000,10.0,0.0001,90,2894,41.5,39.25,221.29416489601135,0.015655587351212,6.827184263068739
2000,10.0,0.0001,100,3355,46.1,11.62,245.69406509399414,0.048663890194141975,4.141959999783028
2000,10.0,0.0001,110,3544,18.9,12.35,260.4930830001831,0.07122222551713969,6.308482374453319
2000,10.0,0.0001,120,3731,18.7,39.11,276.1215121746063,0.03553141776461883,11.794905273663176
2000,10.0,0.0001,130,4110,37.9,44.47,300.3495762348175,0.014230345551518645,5.787570689685729
