seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,fim_condition_number
4000,0.01,nan,110,4353,64.7,120.13,2.9144718647003174,39.33708953857422,N/A
4000,0.01,nan,120,4828,47.5,73.61,3.208120822906494,47.60584259033203,N/A
4000,0.01,nan,130,5384,55.6,79.46,3.530763864517212,45.97133255004883,N/A
4000,0.01,nan,140,5956,57.2,77.4,3.847146987915039,60.80903625488281,N/A
4000,0.01,nan,150,6444,48.8,83.53,4.176089763641357,36.0567512512207,N/A
4000,0.01,nan,160,6919,47.5,74.28,4.472984790802002,24.57753562927246,N/A
4000,0.01,nan,170,7635,71.6,86.3,4.834207057952881,69.52503967285156,N/A
4000,0.01,nan,180,8376,74.1,116.1,5.294414758682251,97.27145385742188,N/A
4000,0.01,nan,190,9198,82.2,205.39,6.0543389320373535,71.7774887084961,N/A
4000,0.01,nan,200,10253,105.5,356.14,7.323606729507446,45.422332763671875,N/A
4000,0.01,nan,210,11485,123.2,377.94,8.69327187538147,125.15961456298828,N/A
4000,0.01,nan,220,12671,118.6,440.44,10.244142770767212,180.6444549560547,N/A
4000,0.01,nan,230,14122,145.1,467.1,11.927212715148926,147.79351806640625,N/A
4000,0.01,nan,240,15593,147.1,478.1,13.654169797897339,157.77142333984375,N/A
5000,0.01,nan,10,176,17.6,13.24,0.06957483291625977,19.126821517944336,N/A
5000,0.01,nan,20,398,22.2,72.96,0.33250975608825684,32.238521575927734,N/A
5000,0.01,nan,30,751,35.3,150.88,0.9134619235992432,20.16806411743164,N/A
5000,0.01,nan,40,1107,35.6,91.19,1.2673280239105225,28.291141510009766,N/A
5000,0.01,nan,50,1659,55.2,100.25,1.6553220748901367,53.76103973388672,N/A
5000,0.01,nan,60,2296,63.7,130.91,2.1532421112060547,33.411834716796875,N/A
5000,0.01,nan,70,2856,56.0,93.63,2.5198850631713867,20.786727905273438,N/A
5000,0.01,nan,80,3445,58.9,92.79,2.8877360820770264,29.1494197845459,N/A
5000,0.01,nan,90,4024,57.9,96.81,3.2657787799835205,34.14946365356445,N/A
5000,0.01,nan,100,4613,58.9,110.74,3.6900107860565186,45.53185272216797,N/A
5000,0.01,nan,110,5349,73.6,205.61,4.498884677886963,68.85321044921875,N/A
5000,0.01,nan,120,5993,64.4,201.24,5.223150014877319,53.623653411865234,N/A
5000,0.01,nan,130,6874,88.1,225.83,6.053800821304321,67.51449584960938,N/A
5000,0.01,nan,140,8101,122.7,266.72,7.054619789123535,58.73552703857422,N/A
5000,0.01,nan,150,9514,141.3,310.91,8.208964109420776,65.82258605957031,N/A
5000,0.01,nan,160,10961,144.7,296.87,9.320229768753052,107.13739776611328,N/A
5000,0.01,nan,170,12296,133.5,275.67,10.36746597290039,17.63437843322754,N/A
5000,0.01,nan,180,13898,160.2,245.71,11.379093885421753,77.94837188720703,N/A
5000,0.01,nan,190,15711,181.3,290.32,12.528027772903442,185.318115234375,N/A
5000,0.01,nan,200,17733,202.2,350.52,13.900922775268555,76.57769012451172,N/A
5000,0.01,nan,210,20765,303.2,482.67,15.811492919921875,123.47379302978516,N/A
6000,0.01,nan,10,214,21.4,71.34,0.2695350646972656,34.87750244140625,N/A
6000,0.01,nan,20,473,25.9,23.87,0.3789660930633545,17.64006996154785,N/A
6000,0.01,nan,30,741,26.8,40.37,0.5443398952484131,34.05000305175781,N/A
6000,0.01,nan,40,1176,43.5,65.24,0.8044559955596924,26.236249923706055,N/A
6000,0.01,nan,50,1539,36.3,139.76,1.3027939796447754,29.520841598510742,N/A
6000,0.01,nan,60,2063,52.4,160.06,1.8815057277679443,46.65446853637695,N/A
6000,0.01,nan,70,2756,69.3,72.99,2.191856861114502,39.26228332519531,N/A
6000,0.01,nan,80,3349,59.3,89.55,2.5431339740753174,86.11187744140625,N/A
6000,0.01,nan,90,4066,71.7,141.25,3.0731239318847656,105.11494445800781,N/A
6000,0.01,nan,100,4643,57.7,298.81,4.1384100914001465,55.897308349609375,N/A
6000,0.01,nan,110,5706,106.3,428.33,5.717390775680542,91.67201232910156,N/A
6000,0.01,nan,120,6530,82.4,361.42,6.979896783828735,88.46321105957031,N/A
6000,0.01,nan,130,7579,104.9,490.27,8.775732040405273,122.38655090332031,N/A
7000,0.01,nan,10,204,20.4,16.75,0.08181881904602051,4.514404296875,N/A
7000,0.01,nan,20,449,24.5,54.04,0.2847628593444824,66.41561889648438,N/A
7000,0.01,nan,30,873,42.4,47.12,0.4838418960571289,10.148008346557617,N/A
7000,0.01,nan,40,1174,30.1,56.95,0.7021498680114746,41.60226058959961,N/A
7000,0.01,nan,50,1568,39.4,63.96,0.9526307582855225,34.285057067871094,N/A
7000,0.01,nan,60,1819,25.1,74.38,1.2313408851623535,28.04710578918457,N/A
7000,0.01,nan,70,2230,41.1,56.02,1.4867370128631592,20.289562225341797,N/A
7000,0.01,nan,80,2568,33.8,50.85,1.709277868270874,40.57696533203125,N/A
7000,0.01,nan,90,3031,46.3,55.87,1.957434892654419,54.8869514465332,N/A
7000,0.01,nan,100,3553,52.2,59.86,2.219763994216919,17.47195816040039,N/A
7000,0.01,nan,110,4049,49.6,72.89,2.5177958011627197,43.960323333740234,N/A
7000,0.01,nan,120,4515,46.6,112.66,2.9414479732513428,37.992557525634766,N/A
7000,0.01,nan,130,5104,58.9,112.84,3.387596845626831,28.422683715820312,N/A
7000,0.01,nan,140,5843,73.9,101.61,3.806823968887329,16.93793296813965,N/A
7000,0.01,nan,150,6446,60.3,100.42,4.244761943817139,49.69978713989258,N/A
7000,0.01,nan,160,7038,59.2,155.25,4.826978921890259,67.21952819824219,N/A
7000,0.01,nan,170,7987,94.9,189.48,5.553506851196289,43.36250686645508,N/A
7000,0.01,nan,180,9045,105.8,190.92,6.395662784576416,98.90117645263672,N/A
7000,0.01,nan,190,10081,103.6,204.77,7.230609893798828,55.181983947753906,N/A
7000,0.01,nan,200,11209,112.8,255.72,8.285438060760498,64.37931060791016,N/A
7000,0.01,nan,210,12447,123.8,316.58,9.517644166946411,91.78299713134766,N/A
