seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,condition_number
1000,0.005,N/A,10,290,29.0,49.88,0.2496778964996338,28.40293312072754,N/A
1000,0.005,N/A,20,661,37.1,74.78,0.5972609519958496,21.486764907836914,N/A
1000,0.005,N/A,30,990,32.9,81.22,0.9672479629516602,30.67754364013672,N/A
1000,0.005,N/A,40,1550,56.0,125.4,1.5447180271148682,31.436859130859375,N/A
1000,0.005,N/A,50,2044,49.4,22.31,1.702759027481079,63.908626556396484,N/A
1000,0.005,N/A,60,2313,26.9,105.3,2.1671650409698486,62.88106155395508,N/A
1000,0.005,N/A,70,2978,66.5,19.07,2.3299307823181152,94.81330871582031,N/A
1000,0.005,N/A,80,3181,20.3,32.28,2.4937491416931152,32.514339447021484,N/A
1000,0.005,N/A,90,3487,30.6,257.94,3.573720932006836,52.121299743652344,N/A
1000,0.005,N/A,100,4508,102.1,153.56,4.4208009243011475,54.73431396484375,N/A
1000,0.005,N/A,110,5300,79.2,195.8,5.32139778137207,86.00271606445312,N/A
1000,0.005,N/A,120,6034,73.4,275.81,6.5460450649261475,89.60099792480469,N/A
1000,0.005,N/A,130,7537,150.3,128.98,7.276662826538086,42.19390869140625,N/A
1000,0.005,N/A,140,8383,84.6,40.45,7.567195892333984,160.1820831298828,N/A
1000,0.005,N/A,150,8610,22.7,495.6,9.64135193824768,81.30268096923828,N/A
3000,0.005,N/A,10,185,18.5,42.21,0.21838784217834473,43.97177505493164,N/A
3000,0.005,N/A,20,392,20.7,14.56,0.30897998809814453,51.21257781982422,N/A
3000,0.005,N/A,30,584,19.2,48.0,0.5402529239654541,60.03018569946289,N/A
3000,0.005,N/A,40,974,39.0,35.42,0.7467119693756104,38.77320861816406,N/A
3000,0.005,N/A,50,1463,48.9,43.56,1.0060617923736572,63.055633544921875,N/A
3000,0.005,N/A,60,1899,43.6,103.61,1.4965057373046875,38.278953552246094,N/A
3000,0.005,N/A,70,2348,44.9,47.13,1.7595179080963135,34.57191848754883,N/A
3000,0.005,N/A,80,2821,47.3,62.56,2.0955100059509277,46.72128677368164,N/A
3000,0.005,N/A,90,3276,45.5,59.49,2.410923957824707,41.98195266723633,N/A
3000,0.005,N/A,100,3818,54.2,43.59,2.767577886581421,72.1983642578125,N/A
3000,0.005,N/A,110,4187,36.9,57.27,3.0621278285980225,81.02384948730469,N/A
3000,0.005,N/A,120,4809,62.2,43.98,3.3371288776397705,23.04911231994629,N/A
3000,0.005,N/A,130,5296,48.7,49.94,3.620182991027832,12.128401756286621,N/A
3000,0.005,N/A,140,5833,53.7,137.17,4.279183864593506,42.636207580566406,N/A
3000,0.005,N/A,150,6594,76.1,38.63,4.555429935455322,68.2824935913086,N/A
3000,0.005,N/A,160,6957,36.3,27.23,4.724210977554321,28.147462844848633,N/A
3000,0.005,N/A,170,7250,29.3,22.71,4.8656439781188965,25.75251579284668,N/A
3000,0.005,N/A,180,7505,25.5,27.92,5.023761749267578,26.594558715820312,N/A
3000,0.005,N/A,190,7800,29.5,41.42,5.241569995880127,30.265233993530273,N/A
3000,0.005,N/A,200,8198,39.8,73.26,5.613864898681641,87.39814758300781,N/A
3000,0.005,N/A,210,8808,61.0,61.47,5.965471029281616,57.58504104614258,N/A
3000,0.005,N/A,220,9329,52.1,40.27,6.217172861099243,37.673927307128906,N/A
3000,0.005,N/A,230,9728,39.9,62.81,6.548318862915039,39.151275634765625,N/A
3000,0.005,N/A,240,10329,60.1,66.21,6.91526985168457,47.07179641723633,N/A
3000,0.005,N/A,250,10992,66.3,42.03,7.189570665359497,84.31605529785156,N/A
3000,0.005,N/A,260,11367,37.5,44.92,7.440156936645508,16.4047794342041,N/A
