lr,seed,global_episode,train_mean_reward,eval_mean_reward,time_seconds
0.1,999,260,86.5,180.78,10.754499197006226
0.1,999,270,83.9,187.66,11.558618307113647
0.1,999,280,66.2,204.68,12.364784240722656
0.1,999,290,65.5,194.47,13.145470142364502
0.1,999,300,81.9,198.73,13.959187984466553
0.1,999,310,75.9,226.76,14.860437154769897
0.1,999,320,82.5,229.26,15.81271505355835
0.1,999,330,105.3,241.38,16.813230276107788
0.1,999,340,102.5,255.94,17.879627227783203
0.1,999,350,112.6,263.99,18.996567249298096
0.1,999,360,81.9,270.55,20.080502033233643
0.1,999,370,112.6,279.28,21.230183362960815
0.1,999,380,114.3,289.2,22.422945022583008
0.1,999,390,160.4,291.85,23.7520751953125
0.1,999,400,113.2,293.46,24.98618221282959
0.1,999,410,160.0,301.06,26.30718207359314
0.1,999,420,114.3,308.98,27.550122022628784
0.1,999,430,135.5,311.12,28.830042123794556
0.1,999,440,173.8,314.71,30.24678921699524
0.1,999,450,168.9,304.92,31.56626009941101
0.1,999,460,184.0,317.32,32.99576210975647
0.1,999,470,238.3,326.27,34.54715418815613
0.1,999,480,174.3,332.52,36.01270508766174
0.1,999,490,172.7,311.03,37.38518309593201
0.1,999,500,148.3,365.64,38.954241037368774
0.05,42,10,18.2,9.33,0.08010315895080566
0.05,42,20,19.4,9.33,0.15270590782165527
0.05,42,30,18.0,9.33,0.22275304794311523
0.05,42,40,15.5,9.33,0.2879321575164795
0.05,42,50,19.2,9.33,0.36020898818969727
0.05,42,60,26.7,9.33,0.44679808616638184
0.05,42,70,20.1,9.33,0.5200099945068359
0.05,42,80,21.0,9.33,0.5963418483734131
0.05,42,90,16.9,9.33,0.6644980907440186
0.05,42,100,23.6,9.33,0.7443239688873291
0.05,42,110,19.5,9.33,0.8179271221160889
0.05,42,120,16.4,9.33,0.885002851486206
0.05,42,130,21.2,9.33,0.9603900909423828
0.05,42,140,22.7,9.33,1.0396950244903564
0.05,42,150,23.4,9.33,1.1206791400909424
0.05,42,160,21.4,9.33,1.1973600387573242
0.05,42,170,24.1,9.33,1.2787868976593018
0.05,42,180,24.2,10.85,1.366400957107544
0.05,42,190,19.5,11.22,1.444580078125
0.05,42,200,28.0,11.31,1.5397579669952393
0.05,42,210,26.4,13.15,1.6385419368743896
0.05,42,220,38.2,23.64,1.7973108291625977
0.05,42,230,23.7,23.9,1.9273951053619385
0.05,42,240,31.2,30.36,2.094109058380127
0.05,42,250,29.5,44.51,2.30393385887146
0.05,42,260,26.5,55.4,2.5410327911376953
0.05,42,270,29.9,67.85,2.826723098754883
0.05,42,280,25.8,78.44,3.1379950046539307
0.05,42,290,28.5,102.25,3.5394859313964844
0.05,42,300,34.1,119.01,4.000493049621582
0.05,42,310,27.8,113.89,4.44226598739624
0.05,42,320,38.7,116.66,4.9280290603637695
0.05,42,330,31.5,117.76,5.3862268924713135
0.05,42,340,44.3,123.74,5.9188971519470215
0.05,42,350,38.2,138.6,6.720505952835083
0.05,42,360,34.5,136.28,7.2434868812561035
0.05,42,370,33.1,143.52,7.78260612487793
0.05,42,380,42.4,147.3,8.35720705986023
0.05,42,390,64.1,152.24,8.985821008682251
0.05,42,400,21.2,155.22,9.55149507522583
0.05,42,410,34.6,160.74,10.160747051239014
0.05,42,420,50.5,159.37,10.795990943908691
0.05,42,430,58.4,161.41,11.445760011672974
0.05,42,440,51.0,164.33,12.092375040054321
0.05,42,450,42.8,168.53,12.73801589012146
0.05,42,460,45.7,170.5,13.422940015792847
0.05,42,470,41.9,170.52,14.076792001724243
0.05,42,480,55.5,172.48,14.757914066314697
0.05,42,490,47.4,176.6,15.430792093276978
0.05,42,500,54.0,178.46,16.14171314239502
0.05,1337,10,30.9,9.33,0.09792518615722656
0.05,1337,20,27.9,10.82,0.1918199062347412
0.05,1337,30,30.6,12.2,0.29470372200012207
0.05,1337,40,22.3,18.28,0.4028778076171875
0.05,1337,50,24.9,18.06,0.5164721012115479
0.05,1337,60,25.2,23.18,0.6463558673858643
0.05,1337,70,33.7,27.21,0.8067219257354736
0.05,1337,80,21.9,35.62,0.9702169895172119
0.05,1337,90,24.8,43.71,1.1668107509613037
0.05,1337,100,31.5,53.31,1.40733003616333
0.05,1337,110,35.0,62.13,1.685978889465332
0.05,1337,120,35.0,74.74,2.0086679458618164
0.05,1337,130,25.9,79.42,2.3256008625030518
0.05,1337,140,38.0,114.8,2.7885518074035645
0.05,1337,150,38.5,132.32,3.3031327724456787
0.05,1337,160,27.1,158.62,3.8820559978485107
0.05,1337,170,24.7,145.18,4.454791784286499
0.05,1337,180,40.8,145.68,5.010633945465088
0.05,1337,190,31.1,178.48,5.663761854171753
0.05,1337,200,39.0,210.96,6.450037956237793
0.05,1337,210,45.1,279.42,7.461024045944214
0.05,1337,220,32.1,261.85,8.383057832717896
0.05,1337,230,41.4,310.66,9.513842821121216
0.05,1337,240,28.4,306.45,10.577652931213379
0.05,1337,250,47.2,317.94,11.749917984008789
0.05,1337,260,43.7,280.03,12.74181604385376
0.05,1337,270,41.8,382.76,14.103796005249023
0.05,1337,280,35.6,454.49,15.67013692855835
0.05,1337,290,35.0,496.57,17.375246047973633
0.05,2024,10,17.0,9.35,0.06904220581054688
0.05,2024,20,25.0,9.35,0.15174221992492676
0.05,2024,30,19.8,9.35,0.22468018531799316
0.05,2024,40,17.5,9.35,0.2934250831604004
0.05,2024,50,27.9,9.35,0.3830592632293701
0.05,2024,60,22.2,9.35,0.46083927154541016
0.05,2024,70,19.6,9.35,0.5328061580657959
0.05,2024,80,30.0,9.35,0.6255002021789551
0.05,2024,90,20.4,9.4,0.7005491256713867
0.05,2024,100,20.9,9.42,0.7770092487335205
0.05,2024,110,22.5,9.35,0.8560571670532227
0.05,2024,120,25.4,9.35,0.9408869743347168
0.05,2024,130,20.7,9.35,1.0538291931152344
0.05,2024,140,23.6,10.1,1.1391773223876953
0.05,2024,150,29.8,11.25,1.2393310070037842
0.05,2024,160,23.0,14.13,1.3353033065795898
0.05,2024,170,27.0,22.53,1.465597152709961
0.05,2024,180,27.0,53.43,1.697275161743164
0.05,2024,190,29.6,57.59,1.953343152999878
0.05,2024,200,27.3,45.58,2.1613152027130127
0.05,2024,210,26.7,104.05,2.5646812915802
0.05,2024,220,26.3,125.34,3.0283172130584717
0.05,2024,230,38.7,124.52,3.5188522338867188
0.05,2024,240,36.6,149.38,4.084115266799927
0.05,2024,250,34.7,159.8,4.691038131713867
0.05,2024,260,22.8,160.97,5.270272970199585
0.05,2024,270,32.3,180.18,5.9316582679748535
0.05,2024,280,27.3,196.23,6.746977090835571
0.05,2024,290,31.3,215.67,7.530259132385254
0.05,2024,300,22.4,249.63,8.457734107971191
0.05,2024,310,51.6,270.46,9.468582153320312
0.05,2024,320,26.9,372.95,10.787525177001953
0.05,2024,330,29.0,498.64,12.543527126312256
0.05,777,10,20.2,9.48,0.07581496238708496
0.05,777,20,22.3,15.21,0.1909182071685791
0.05,777,30,18.7,22.68,0.36425113677978516
0.05,777,40,26.2,31.11,0.5410401821136475
0.05,777,50,27.1,41.73,0.7486209869384766
0.05,777,60,26.6,48.3,1.0114948749542236
0.05,777,70,24.6,55.18,1.253432035446167
0.05,777,80,23.2,54.16,1.5139350891113281
0.05,777,90,28.2,60.83,1.7786180973052979
0.05,777,100,28.9,66.88,2.088582992553711
0.05,777,110,22.6,72.3,2.448928117752075
0.05,777,120,37.9,85.15,2.8797502517700195
0.05,777,130,38.9,90.07,3.3611981868743896
0.05,777,140,29.8,92.16,3.776120185852051
0.05,777,150,30.8,101.05,4.197563886642456
0.05,777,160,27.4,107.73,4.632370948791504
0.05,777,170,23.4,120.84,5.094395875930786
0.05,777,180,26.9,165.05,5.711142063140869
0.05,777,190,37.9,159.41,6.344038248062134
0.05,777,200,29.3,190.25,7.05262303352356
0.05,777,210,41.2,184.61,7.784271240234375
0.05,777,220,38.2,213.87,8.634881973266602
0.05,777,230,39.6,254.4,9.749031066894531
0.05,777,240,37.4,291.15,10.976698160171509
0.05,777,250,42.5,349.99,12.472330093383789
0.05,777,260,40.1,328.86,13.760257005691528
0.05,777,270,41.8,350.5,15.051562070846558
0.05,777,280,47.6,382.03,16.45602011680603
0.05,777,290,49.2,350.78,17.716798067092896
0.05,777,300,45.4,366.15,19.513734102249146
0.05,777,310,43.3,389.66,21.2624671459198
0.05,777,320,61.9,411.13,22.788583040237427
0.05,777,330,32.8,441.58,24.38225793838501
0.05,777,340,57.5,415.58,25.854034900665283
0.05,777,350,62.2,403.3,27.32599711418152
0.05,777,360,65.4,393.99,28.821202993392944
0.05,777,370,77.3,418.55,30.391149044036865
0.05,777,380,58.5,440.67,31.944544076919556
0.05,777,390,62.8,464.22,33.648930072784424
0.05,777,400,67.7,459.67,35.29907417297363
0.05,777,410,73.8,456.78,36.942410945892334
0.05,777,420,71.8,459.77,38.63807201385498
0.05,777,430,86.9,456.2,40.323750257492065
0.05,777,440,68.1,454.7,41.94481682777405
0.05,777,450,73.5,460.12,43.58285999298096
0.05,777,460,71.3,461.98,45.295701026916504
0.05,777,470,80.0,466.7,46.98542809486389
0.05,777,480,91.7,465.33,48.67840623855591
0.05,777,490,78.2,459.57,50.401236057281494
0.05,777,500,110.0,442.25,52.055668115615845
0.05,999,10,23.8,10.36,0.08879303932189941
0.05,999,20,26.4,10.17,0.17900681495666504
0.05,999,30,17.3,10.52,0.25180983543395996
0.05,999,40,15.7,10.68,0.3218090534210205
0.05,999,50,19.6,10.76,0.39955711364746094
0.05,999,60,19.7,10.74,0.4779229164123535
0.05,999,70,25.0,10.27,0.5643129348754883
0.05,999,80,22.2,10.89,0.6490199565887451
0.05,999,90,24.3,11.04,0.7362411022186279
0.05,999,100,32.9,10.92,0.8411808013916016
0.05,999,110,24.6,11.05,0.9295270442962646
0.05,999,120,24.9,12.18,1.0227587223052979
0.05,999,130,19.1,13.74,1.1089770793914795
0.05,999,140,22.3,14.7,1.2049589157104492
0.05,999,150,29.7,15.68,1.319277048110962
0.05,999,160,21.1,17.35,1.4223239421844482
0.05,999,170,24.6,19.06,1.5408060550689697
0.05,999,180,30.2,20.87,1.675225019454956
0.05,999,190,20.3,22.06,1.7937498092651367
0.05,999,200,39.2,25.18,1.9563648700714111
0.05,999,210,31.2,70.83,2.2608048915863037
0.05,999,220,25.3,72.49,2.5554399490356445
0.05,999,230,49.0,77.68,2.913341760635376
0.05,999,240,35.4,87.25,3.2973458766937256
0.05,999,250,30.1,87.6,3.6575217247009277
0.05,999,260,35.4,96.19,4.046436071395874
0.05,999,270,27.4,105.27,4.494518995285034
0.05,999,280,41.5,120.57,4.9898529052734375
0.05,999,290,27.1,128.32,5.468816041946411
0.05,999,300,28.0,123.65,5.943727970123291
0.05,999,310,48.8,128.61,6.469908952713013
0.05,999,320,28.9,137.52,6.975637912750244
0.05,999,330,56.6,141.23,7.561079025268555
0.05,999,340,37.3,148.19,8.136247873306274
0.05,999,350,60.1,148.37,8.753227949142456
0.05,999,360,36.5,154.57,9.335424900054932
0.05,999,370,43.0,157.4,9.936538934707642
0.05,999,380,49.8,159.59,10.556342840194702
0.05,999,390,39.0,165.71,11.214329957962036
0.05,999,400,37.1,165.97,11.848124742507935
0.05,999,410,46.4,168.6,12.495525121688843
0.05,999,420,76.6,170.82,13.223572969436646
0.05,999,430,73.4,174.69,13.958996772766113
0.05,999,440,68.0,178.36,14.695635795593262
0.05,999,450,51.5,179.13,15.395221948623657
0.05,999,460,61.8,179.85,16.122591972351074
0.05,999,470,83.8,181.41,16.894726037979126
0.05,999,480,100.0,184.74,17.74414086341858
0.05,999,490,48.3,187.45,18.46687889099121
0.05,999,500,64.5,191.51,19.231446981430054
0.01,42,10,18.2,9.33,0.07150721549987793
0.01,42,20,19.4,9.33,0.14440608024597168
0.01,42,30,17.3,9.33,0.21253418922424316
0.01,42,40,19.3,9.33,0.28427910804748535
0.01,42,50,18.9,9.33,0.35545825958251953
0.01,42,60,16.4,9.33,0.4215271472930908
0.01,42,70,21.0,9.33,0.49664306640625
0.01,42,80,17.9,9.33,0.5660233497619629
0.01,42,90,16.3,9.33,0.6341352462768555
0.01,42,100,18.6,9.33,0.7052271366119385
0.01,42,110,16.7,9.33,0.7739171981811523
0.01,42,120,22.6,9.33,0.8533260822296143
0.01,42,130,19.6,9.33,0.9272482395172119
0.01,42,140,21.1,9.33,1.0028531551361084
0.01,42,150,26.0,9.33,1.0888302326202393
0.01,42,160,16.6,9.33,1.1562671661376953
0.01,42,170,23.0,9.33,1.2373173236846924
0.01,42,180,21.2,9.33,1.314209222793579
0.01,42,190,21.4,9.33,1.3907084465026855
0.01,42,200,17.3,9.33,1.4603462219238281
0.01,42,210,24.4,9.33,1.5419702529907227
0.01,42,220,23.3,9.33,1.6229162216186523
0.01,42,230,21.6,9.33,1.7001872062683105
0.01,42,240,26.1,9.33,1.786344289779663
0.01,42,250,16.4,9.33,1.8532731533050537
0.01,42,260,28.7,9.33,1.943221092224121
0.01,42,270,20.7,9.33,2.0182111263275146
0.01,42,280,17.4,9.33,2.086857318878174
0.01,42,290,26.5,9.33,2.1734893321990967
0.01,42,300,21.7,9.33,2.2510173320770264
0.01,42,310,20.3,9.33,2.3261911869049072
0.01,42,320,20.9,9.33,2.4011292457580566
0.01,42,330,21.1,9.33,2.4755492210388184
0.01,42,340,18.6,9.33,2.545600175857544
0.01,42,350,22.1,9.33,2.6232082843780518
0.01,42,360,17.9,9.33,2.6924643516540527
0.01,42,370,19.9,9.33,2.7650511264801025
0.01,42,380,16.0,9.33,2.829998254776001
0.01,42,390,24.3,9.33,2.912154197692871
0.01,42,400,24.3,9.33,2.9940390586853027
0.01,42,410,21.8,9.33,3.0718882083892822
0.01,42,420,23.7,9.33,3.1522233486175537
0.01,42,430,20.8,9.33,3.2263171672821045
0.01,42,440,25.0,9.33,3.3094191551208496
0.01,42,450,24.1,9.33,3.3908894062042236
0.01,42,460,27.9,9.33,3.479187250137329
0.01,42,470,18.7,9.33,3.550283193588257
0.01,42,480,21.0,9.33,3.625368118286133
0.01,42,490,19.0,9.33,3.696808338165283
0.01,42,500,25.8,9.33,3.7809531688690186
0.01,1337,10,30.9,9.33,0.09458613395690918
0.01,1337,20,27.9,9.33,0.18457913398742676
0.01,1337,30,25.3,9.33,0.2686011791229248
0.01,1337,40,32.3,9.33,0.36614036560058594
0.01,1337,50,31.4,9.33,0.46155500411987305
0.01,1337,60,19.0,9.33,0.5345420837402344
0.01,1337,70,23.9,9.33,0.6155483722686768
0.01,1337,80,19.2,9.33,0.6880440711975098
0.01,1337,90,22.9,9.33,0.767071008682251
0.01,1337,100,17.5,9.33,0.8359432220458984
0.01,1337,110,27.5,9.33,0.9258732795715332
0.01,1337,120,24.7,9.33,1.0090441703796387
0.01,1337,130,23.2,9.33,1.0888080596923828
0.01,1337,140,24.7,9.33,1.1705360412597656
0.01,1337,150,24.0,10.02,1.2534332275390625
0.01,1337,160,33.7,11.1,1.3601531982421875
0.01,1337,170,22.8,11.99,1.4684653282165527
0.01,1337,180,35.3,13.18,1.5852952003479004
0.01,1337,190,30.2,13.66,1.7291271686553955
0.01,1337,200,22.9,19.26,1.8438842296600342
0.01,1337,210,25.7,22.05,1.9706511497497559
0.01,1337,220,18.5,26.89,2.1014862060546875
0.01,1337,230,24.2,27.06,2.2417562007904053
0.01,1337,240,30.3,30.24,2.4054811000823975
0.01,1337,250,36.7,33.37,2.5907530784606934
0.01,1337,260,26.0,38.11,2.772484302520752
0.01,1337,270,18.3,39.77,2.942073106765747
0.01,1337,280,26.7,45.26,3.1471240520477295
0.01,1337,290,20.5,46.74,3.3457510471343994
0.01,1337,300,18.7,45.07,3.532081365585327
0.01,1337,310,33.9,47.99,3.762977123260498
0.01,1337,320,25.1,50.77,3.9851481914520264
0.01,1337,330,29.5,52.29,4.218468189239502
0.01,1337,340,22.3,54.56,4.448899269104004
0.01,1337,350,25.8,58.85,4.700943231582642
0.01,1337,360,29.3,71.48,4.9977381229400635
0.01,1337,370,41.4,74.97,5.337689161300659
0.01,1337,380,24.1,82.06,5.6602911949157715
0.01,1337,390,22.2,83.93,5.982783079147339
0.01,1337,400,24.7,89.68,6.329596281051636
0.01,1337,410,23.2,88.6,6.668993234634399
0.01,1337,420,37.3,95.95,7.0567991733551025
0.01,1337,430,26.9,97.23,7.436756134033203
0.01,1337,440,27.3,96.8,7.8187432289123535
0.01,1337,450,23.8,90.86,8.167640209197998
0.01,1337,460,29.6,87.41,8.517027139663696
0.01,1337,470,18.7,100.27,8.887017011642456
0.01,1337,480,25.3,110.89,9.309198141098022
0.01,1337,490,28.8,118.25,9.764807939529419
0.01,1337,500,21.3,127.69,10.278911113739014
0.01,2024,10,17.0,9.35,0.06876611709594727
0.01,2024,20,23.8,9.35,0.14974594116210938
0.01,2024,30,21.0,9.35,0.22504377365112305
0.01,2024,40,17.5,9.35,0.29501986503601074
0.01,2024,50,28.1,9.35,0.3843059539794922
0.01,2024,60,20.5,9.35,0.4589109420776367
0.01,2024,70,15.9,9.35,0.5260148048400879
0.01,2024,80,17.4,9.35,0.594261884689331
0.01,2024,90,21.4,9.35,0.6700739860534668
0.01,2024,100,18.3,9.35,0.739995002746582
0.01,2024,110,19.9,9.35,0.8139879703521729
0.01,2024,120,24.7,9.35,0.8957910537719727
0.01,2024,130,24.4,9.35,0.9788000583648682
0.01,2024,140,29.9,9.35,1.0717658996582031
0.01,2024,150,20.5,9.35,1.1463451385498047
0.01,2024,160,25.8,9.35,1.2316880226135254
0.01,2024,170,17.2,9.35,1.3000679016113281
0.01,2024,180,24.0,9.35,1.3818049430847168
0.01,2024,190,18.4,9.35,1.452787160873413
0.01,2024,200,22.0,9.35,1.5290710926055908
0.01,2024,210,20.1,9.35,1.6025340557098389
0.01,2024,220,17.6,9.35,1.671515941619873
0.01,2024,230,20.4,9.35,1.7445449829101562
0.01,2024,240,22.0,9.35,1.8222198486328125
0.01,2024,250,16.8,9.35,1.8895039558410645
0.01,2024,260,33.2,9.35,1.9880290031433105
0.01,2024,270,25.3,9.35,2.072258949279785
0.01,2024,280,30.4,9.35,2.166238784790039
0.01,2024,290,20.2,9.35,2.2413489818573
0.01,2024,300,19.7,9.35,2.3145549297332764
0.01,2024,310,24.7,9.35,2.397225856781006
0.01,2024,320,27.8,9.35,2.486215114593506
0.01,2024,330,19.4,9.35,2.5585649013519287
0.01,2024,340,17.0,9.35,2.627005100250244
0.01,2024,350,24.7,9.35,2.7091801166534424
0.01,2024,360,18.4,9.35,2.779632091522217
0.01,2024,370,27.8,9.35,2.868446111679077
0.01,2024,380,25.9,9.35,2.9537110328674316
0.01,2024,390,19.6,9.35,3.0269291400909424
0.01,2024,400,23.8,9.35,3.1084158420562744
0.01,2024,410,23.5,9.35,3.188490867614746
0.01,2024,420,24.3,9.35,3.270328998565674
0.01,2024,430,21.2,9.35,3.346261978149414
0.01,2024,440,18.9,9.35,3.4172780513763428
0.01,2024,450,25.1,9.35,3.5010669231414795
0.01,2024,460,24.0,9.35,3.5820610523223877
0.01,2024,470,28.2,9.35,3.672515869140625
0.01,2024,480,18.4,9.35,3.7440621852874756
0.01,2024,490,23.2,9.35,3.8244991302490234
0.01,2024,500,19.5,9.35,3.898833990097046
0.01,777,10,20.2,9.33,0.07375168800354004
0.01,777,20,22.3,9.33,0.15192604064941406
0.01,777,30,18.6,9.33,0.22275876998901367
0.01,777,40,22.5,9.33,0.3015859127044678
0.01,777,50,29.0,9.33,0.39394092559814453
0.01,777,60,23.6,9.33,0.47471094131469727
0.01,777,70,23.7,9.33,0.5561399459838867
0.01,777,80,22.0,10.05,0.6360828876495361
0.01,777,90,23.3,10.44,0.719944953918457
0.01,777,100,25.3,11.95,0.8124070167541504
0.01,777,110,28.7,13.59,0.916064977645874
0.01,777,120,27.9,14.06,1.0218160152435303
0.01,777,130,22.9,15.13,1.1214840412139893
0.01,777,140,20.4,15.83,1.2183809280395508
0.01,777,150,18.6,17.41,1.3157627582550049
0.01,777,160,21.3,17.44,1.4182226657867432
0.01,777,170,22.2,21.34,1.5357708930969238
0.01,777,180,24.0,23.17,1.6640257835388184
0.01,777,190,22.4,25.43,1.7951128482818604
0.01,777,200,20.9,28.35,1.9350919723510742
0.01,777,210,26.3,28.91,2.0874428749084473
0.01,777,220,24.6,30.16,2.2399790287017822
0.01,777,230,20.2,31.93,2.390676975250244
0.01,777,240,27.9,32.4,2.5555169582366943
0.01,777,250,21.7,36.46,2.7219369411468506
0.01,777,260,22.8,36.4,2.888934850692749
0.01,777,270,27.3,38.27,3.072190999984741
0.01,777,280,31.0,40.52,3.2684919834136963
0.01,777,290,23.6,42.12,3.456218719482422
0.01,777,300,20.1,43.11,3.640798807144165
0.01,777,310,20.0,44.58,3.882936716079712
0.01,777,320,20.1,43.8,4.076765775680542
0.01,777,330,22.9,46.51,4.283326864242554
0.01,777,340,25.3,48.76,4.496423959732056
0.01,777,350,26.8,52.26,4.724487781524658
0.01,777,360,29.4,52.71,4.960667848587036
0.01,777,370,24.3,52.93,5.187075853347778
0.01,777,380,21.6,55.94,5.415981769561768
0.01,777,390,32.5,59.03,5.681432723999023
0.01,777,400,24.6,59.9,5.934453964233398
0.01,777,410,18.8,59.86,6.175259828567505
0.01,777,420,23.9,62.13,6.435454845428467
0.01,777,430,21.7,64.04,6.691186904907227
0.01,777,440,23.9,62.76,6.948676824569702
0.01,777,450,31.6,63.02,7.222411870956421
0.01,777,460,31.4,62.99,7.49094295501709
0.01,777,470,18.5,63.79,7.744840860366821
0.01,777,480,22.0,65.38,8.00929570198059
0.01,777,490,27.2,65.95,8.284432888031006
0.01,777,500,24.2,66.19,8.55330204963684
