seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,fim_condition_number
100,1.0,0.001,500,4773,9.5,9.28,4.354038953781128,0.0,0.9999899864196777
200,1.0,0.001,10,188,18.8,15.21,0.15903377532958984,54.391075134277344,3401.515625
200,1.0,0.001,20,344,15.6,9.82,0.273792028427124,69.94558715820312,26918.1796875
200,1.0,0.001,30,441,9.7,9.41,0.3703939914703369,43.5834846496582,24111.619140625
200,1.0,0.001,40,534,9.3,9.41,0.4565730094909668,0.0,0.9999899864196777
200,1.0,0.001,50,627,9.3,9.41,0.5431571006774902,0.0,0.9999899864196777
200,1.0,0.001,60,720,9.3,9.41,0.6304891109466553,0.0,0.9999899864196777
200,1.0,0.001,70,813,9.3,9.41,0.7181010246276855,0.0,0.9999899864196777
200,1.0,0.001,80,906,9.3,9.41,0.8056111335754395,0.0,0.9999899864196777
200,1.0,0.001,90,999,9.3,9.41,0.891463041305542,0.0,0.9999899864196777
200,1.0,0.001,100,1092,9.3,9.41,0.9786601066589355,0.0,0.9999899864196777
200,1.0,0.001,110,1185,9.3,9.41,1.0660970211029053,0.0,0.9999899864196777
200,1.0,0.001,120,1278,9.3,9.41,1.1535639762878418,0.0,0.9999899864196777
200,1.0,0.001,130,1371,9.3,9.41,1.240036964416504,0.0,0.9999899864196777
200,1.0,0.001,140,1464,9.3,9.41,1.326875925064087,0.0,0.9999899864196777
200,1.0,0.001,150,1557,9.3,9.41,1.4135959148406982,0.0,0.9999899864196777
200,1.0,0.001,160,1650,9.3,9.41,1.501859188079834,0.0,0.9999899864196777
200,1.0,0.001,170,1743,9.3,9.41,1.6493990421295166,0.0,0.9999899864196777
200,1.0,0.001,180,1836,9.3,9.41,1.7377870082855225,0.0,0.9999899864196777
200,1.0,0.001,190,1929,9.3,9.41,1.8246989250183105,0.0,0.9999899864196777
200,1.0,0.001,200,2022,9.3,9.41,1.910304069519043,0.0,0.9999899864196777
200,1.0,0.001,210,2115,9.3,9.41,1.997023105621338,0.0,0.9999899864196777
200,1.0,0.001,220,2208,9.3,9.41,2.082841157913208,0.0,0.9999899864196777
200,1.0,0.001,230,2301,9.3,9.41,2.168850898742676,0.0,0.9999899864196777
200,1.0,0.001,240,2394,9.3,9.41,2.2543160915374756,0.0,0.9999899864196777
200,1.0,0.001,250,2487,9.3,9.41,2.3398971557617188,0.0,0.9999899864196777
200,1.0,0.001,260,2580,9.3,9.41,2.426870107650757,0.0,0.9999899864196777
200,1.0,0.001,270,2673,9.3,9.41,2.514775037765503,0.0,0.9999899864196777
200,1.0,0.001,280,2766,9.3,9.41,2.6021740436553955,0.0,0.9999899864196777
200,1.0,0.001,290,2859,9.3,9.41,2.689797878265381,0.0,0.9999899864196777
200,1.0,0.001,300,2952,9.3,9.41,2.777005195617676,0.0,0.9999899864196777
200,1.0,0.001,310,3045,9.3,9.41,2.8635871410369873,0.0,0.9999899864196777
200,1.0,0.001,320,3138,9.3,9.41,2.9509739875793457,0.0,0.9999899864196777
200,1.0,0.001,330,3231,9.3,9.41,3.038010835647583,0.0,0.9999899864196777
200,1.0,0.001,340,3324,9.3,9.41,3.1239187717437744,0.0,0.9999899864196777
200,1.0,0.001,350,3417,9.3,9.41,3.2105820178985596,0.0,0.9999899864196777
200,1.0,0.001,360,3510,9.3,9.41,3.295819044113159,0.0,0.9999899864196777
200,1.0,0.001,370,3603,9.3,9.41,3.3824892044067383,0.0,0.9999899864196777
200,1.0,0.001,380,3696,9.3,9.41,3.4701881408691406,0.0,0.9999899864196777
200,1.0,0.001,390,3789,9.3,9.41,3.5573058128356934,0.0,0.9999899864196777
200,1.0,0.001,400,3882,9.3,9.41,3.6445069313049316,0.0,0.9999899864196777
200,1.0,0.001,410,3975,9.3,9.41,3.7315521240234375,0.0,0.9999899864196777
200,1.0,0.001,420,4068,9.3,9.41,3.8173789978027344,0.0,0.9999899864196777
200,1.0,0.001,430,4161,9.3,9.41,3.9040560722351074,0.0,0.9999899864196777
200,1.0,0.001,440,4254,9.3,9.41,3.9914920330047607,0.0,0.9999899864196777
200,1.0,0.001,450,4347,9.3,9.41,4.07724404335022,0.0,0.9999899864196777
200,1.0,0.001,460,4440,9.3,9.41,4.16446590423584,0.0,0.9999899864196777
200,1.0,0.001,470,4533,9.3,9.41,4.252011060714722,0.0,0.9999899864196777
200,1.0,0.001,480,4626,9.3,9.41,4.338932991027832,0.0,0.9999899864196777
200,1.0,0.001,490,4719,9.3,9.41,4.426231145858765,0.0,0.9999899864196777
200,1.0,0.001,500,4812,9.3,9.41,4.513250112533569,0.0,0.9999899864196777
100,0.1,0.01,10,118,11.8,9.6,0.10312175750732422,27.849515914916992,268.4775390625
100,0.1,0.01,20,214,9.6,10.22,0.20447993278503418,84.65116882324219,7478.4990234375
100,0.1,0.01,30,314,10.0,15.53,0.3386538028717041,23.111549377441406,1952.58935546875
100,0.1,0.01,40,462,14.8,9.41,0.4493999481201172,9.2386474609375,1104.12646484375
100,0.1,0.01,50,555,9.3,9.41,0.5366127490997314,0.0,0.9999989867210388
100,0.1,0.01,60,648,9.3,9.41,0.6238117218017578,0.0,0.9999989867210388
100,0.1,0.01,70,741,9.3,9.41,0.7113337516784668,0.0,0.9999989867210388
100,0.1,0.01,80,834,9.3,9.41,0.7986428737640381,0.0,0.9999989867210388
100,0.1,0.01,90,927,9.3,9.41,0.8855278491973877,0.0,0.9999989867210388
100,0.1,0.01,100,1020,9.3,9.41,0.972275972366333,0.0,0.9999989867210388
100,0.1,0.01,110,1113,9.3,9.41,1.0589559078216553,0.0,0.9999989867210388
100,0.1,0.01,120,1206,9.3,9.41,1.1453537940979004,0.0,0.9999989867210388
100,0.1,0.01,130,1299,9.3,9.41,1.2320177555084229,0.0,0.9999989867210388
100,0.1,0.01,140,1392,9.3,9.41,1.3187236785888672,0.0,0.9999989867210388
100,0.1,0.01,150,1485,9.3,9.41,1.4051787853240967,0.0,0.9999989867210388
100,0.1,0.01,160,1578,9.3,9.41,1.4918928146362305,0.0,0.9999989867210388
100,0.1,0.01,170,1671,9.3,9.41,1.5785737037658691,0.0,0.9999989867210388
100,0.1,0.01,180,1764,9.3,9.41,1.6649279594421387,0.0,0.9999989867210388
100,0.1,0.01,190,1857,9.3,9.41,1.7523188591003418,0.0,0.9999989867210388
