seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,condition_number
4000,0.05,N/A,10,190,19.0,11.36,3.4822237491607666,3.272932291030884,N/A
4000,0.05,N/A,20,413,22.3,15.55,7.752964973449707,8.417756080627441,N/A
4000,0.05,N/A,30,692,27.9,31.35,14.320158958435059,8.607882499694824,N/A
4000,0.05,N/A,40,983,29.1,22.98,20.453666925430298,8.991013526916504,N/A
4000,0.05,N/A,50,1207,22.4,53.64,28.66757082939148,8.330598831176758,N/A
4000,0.05,N/A,60,1461,25.4,44.0,36.24145269393921,3.6819632053375244,N/A
4000,0.05,N/A,70,1757,29.6,66.06,47.497060775756836,8.555170059204102,N/A
4000,0.05,N/A,80,2020,26.3,64.53,57.921414852142334,8.105056762695312,N/A
4000,0.05,N/A,90,2397,37.7,121.42,77.80128169059753,13.108299255371094,N/A
4000,0.05,N/A,100,2922,52.5,60.36,102.43215990066528,17.6055965423584,N/A
4000,0.05,N/A,110,3351,42.9,102.29,133.7445797920227,23.530372619628906,N/A
4000,0.05,N/A,120,3971,62.0,175.69,175.1154339313507,15.384279251098633,N/A
4000,0.05,N/A,130,4383,41.2,215.59,212.4222447872162,11.967299461364746,N/A
4000,0.05,N/A,140,5168,78.5,497.57,294.7796719074249,10.228921890258789,N/A
2000,0.05,N/A,10,176,17.6,9.41,3.0084879398345947,7.839322090148926,N/A
2000,0.05,N/A,20,430,25.4,15.86,7.810190916061401,6.927407741546631,N/A
2000,0.05,N/A,30,662,23.2,26.91,13.297810077667236,5.063076496124268,N/A
2000,0.05,N/A,40,950,28.8,49.54,21.95016098022461,5.566583633422852,N/A
2000,0.05,N/A,50,1179,22.9,140.67,38.736576080322266,5.456048488616943,N/A
2000,0.05,N/A,60,1438,25.9,148.1,57.73248600959778,5.537106037139893,N/A
2000,0.05,N/A,70,1701,26.3,172.39,82.73237299919128,5.11438512802124,N/A
2000,0.05,N/A,80,2065,36.4,458.27,173.342267036438,6.631943702697754,N/A
2000,0.05,N/A,90,2508,44.3,122.92,198.70380187034607,9.808835983276367,N/A
2000,0.05,N/A,100,2828,32.0,284.37,242.86033487319946,11.115824699401855,N/A
2000,0.05,N/A,110,3240,41.2,139.97,269.70915389060974,11.918050765991211,N/A
2000,0.05,N/A,120,3619,37.9,205.53,304.9666109085083,12.113927841186523,N/A
2000,0.05,N/A,130,4255,63.6,94.67,329.93206095695496,19.630416870117188,N/A
2000,0.05,N/A,140,4533,27.8,160.55,362.09367394447327,15.920764923095703,N/A
2000,0.05,N/A,150,5055,52.2,486.71,448.95229601860046,12.003914833068848,N/A
3000,0.05,N/A,10,181,18.1,14.18,3.641861915588379,4.200885772705078,N/A
3000,0.05,N/A,20,416,23.5,14.72,8.057024955749512,4.660129070281982,N/A
3000,0.05,N/A,30,725,30.9,12.68,13.254226922988892,11.633207321166992,N/A
3000,0.05,N/A,40,982,25.7,13.39,18.067237854003906,4.106820106506348,N/A
3000,0.05,N/A,50,1268,28.6,61.56,27.919222116470337,10.908114433288574,N/A
3000,0.05,N/A,60,1534,26.6,48.12,36.20942282676697,8.750845909118652,N/A
3000,0.05,N/A,70,1870,33.6,54.28,46.81770300865173,6.089475631713867,N/A
3000,0.05,N/A,80,2299,42.9,55.9,58.86301398277283,7.184449672698975,N/A
3000,0.05,N/A,90,2648,34.9,64.02,71.01744794845581,5.982907295227051,N/A
3000,0.05,N/A,100,3030,38.2,40.37,84.0763578414917,7.632197380065918,N/A
3000,0.05,N/A,110,3357,32.7,51.37,103.75090312957764,11.248819351196289,N/A
3000,0.05,N/A,120,3773,41.6,45.36,123.72662687301636,4.799703121185303,N/A
3000,0.05,N/A,130,4145,37.2,41.39,140.9897758960724,11.44194507598877,N/A
3000,0.05,N/A,140,4472,32.7,40.51,155.11386704444885,6.30593729019165,N/A
3000,0.05,N/A,150,4875,40.3,37.44,169.20653891563416,11.579607963562012,N/A
3000,0.05,N/A,160,5370,49.5,62.12,187.73384976387024,12.862931251525879,N/A
3000,0.05,N/A,170,5632,26.2,80.06,203.618558883667,7.159878730773926,N/A
3000,0.05,N/A,180,6036,40.4,62.04,219.60381603240967,8.170287132263184,N/A
3000,0.05,N/A,190,6309,27.3,49.52,231.37187314033508,7.830127716064453,N/A
3000,0.05,N/A,200,6607,29.8,46.9,243.47780394554138,5.6716766357421875,N/A
3000,0.05,N/A,210,6967,36.0,48.15,256.6629340648651,6.147007942199707,N/A
3000,0.05,N/A,220,7449,48.2,34.05,270.4065029621124,17.129928588867188,N/A
